GO:0007165	P
GO:0007166	P
GO:0007169	P
GO:0007178	P
GO:0007186	P
GO:0007249	P
GO:0007254	P
GO:0007259	P
GO:0007263	P
GO:0007267	P
GO:0007268	P
GO:0007269	P
GO:0007270	P
GO:0007274	P
GO:0007276	P
GO:0007283	P
GO:0007292	P
GO:0007379	P
GO:0007389	P
GO:0007398	P
GO:0007399	P
GO:0007492	P
GO:0007498	P
GO:0007502	P
GO:0007507	P
GO:0007517	P
GO:0007530	P
GO:0007596	P
GO:0007600	P
GO:0007601	P
GO:0007605	P
GO:0007606	P
GO:0007608	P
GO:0007610	P
GO:0007623	P
GO:0008009	F
GO:0008015	P
GO:0008017	F
GO:0008037	P
GO:0008047	F
GO:0008066	F
GO:0008081	F
GO:0008083	F
GO:0008092	F
GO:0008104	P
GO:0008105	P
GO:0008135	F
GO:0008143	F
GO:0008150	P
GO:0008152	P
GO:0008168	F
GO:0008173	F
GO:0008191	F
GO:0008202	P
GO:0008203	P
GO:0008206	P
GO:0008219	P
GO:0008233	F
GO:0008234	F
GO:0008236	F
GO:0008237	F
GO:0008283	P
GO:0008289	F
GO:0008324	F
GO:0008380	P
GO:0008483	F
GO:0008643	P
GO:0008652	P
GO:0009008	F
GO:0009055	F
GO:0009056	P
GO:0009058	P
GO:0009063	P
GO:0009110	P
GO:0009111	P
GO:0009187	P
GO:0009295	C
GO:0009299	P
GO:0009536	C
GO:0009566	P
GO:0009579	C
GO:0009605	P
GO:0009607	P
GO:0009628	P
GO:0009636	P
GO:0009653	P
GO:0009719	P
GO:0009790	P
GO:0009948	P
GO:0009950	P
GO:0009987	P
GO:0015031	P
GO:0015078	F
GO:0015144	F
GO:0015171	F
GO:0015276	F
GO:0015459	F
GO:0015464	F
GO:0015629	C
GO:0015925	F
GO:0015926	F
GO:0015931	P
GO:0016020	C
GO:0016021	C
GO:0031410	C
GO:0016032	P
GO:0016043	P
GO:0016049	P
GO:0016070	P
GO:0016072	P
GO:0016079	P
GO:0016160	F
GO:0016170	F
GO:0016192	P
GO:0016209	F
GO:0016247	F
GO:0016265	P
GO:0016298	F
GO:0016301	F
GO:0016337	P
GO:0016407	F
GO:0016462	F
GO:0016491	F
GO:0016740	F
GO:0016746	F
GO:0016757	F
GO:0016779	F
GO:0016787	F
GO:0016788	F
GO:0016791	F
GO:0016799	F
GO:0016829	F
GO:0016831	F
GO:0016832	F
GO:0016836	F
GO:0016853	F
GO:0016854	F
GO:0016866	F
GO:0016874	F
GO:0016917	F
GO:0017080	F
GO:0017081	F
GO:0019104	F
GO:0019199	F
GO:0019200	F
GO:0019201	F
GO:0019202	F
GO:0019203	F
GO:0019204	F
GO:0019207	F
GO:0019208	F
GO:0019209	F
GO:0019210	F
GO:0019211	F
GO:0019212	F
GO:0019213	F
GO:0019215	F
GO:0019219	P
GO:0019220	P
GO:0019221	P
GO:0019227	P
GO:0019229	P
GO:0019233	P
GO:0019236	P
GO:0019237	F
GO:0019239	F
GO:0019538	P
GO:0019722	P
GO:0019724	P
GO:0019740	P
GO:0019748	P
GO:0019763	F
GO:0019814	C
GO:0019825	F
GO:0019882	P
GO:0019911	F
GO:0022602	P
GO:0022610	P
GO:0022857	F
GO:0022904	P
GO:0030054	C
GO:0030097	P
GO:0030101	P
GO:0030120	C
GO:0030154	P
GO:0030234	F
GO:0030246	F
GO:0030312	C
GO:0030313	C
GO:0030337	F
GO:0030367	F
GO:0030380	F
GO:0030414	F
GO:0030424	C
GO:0030425	C
GO:0030529	C
GO:0030533	F
GO:0030545	F
GO:0030546	F
GO:0030547	F
GO:0030879	P
GO:0031012	C
GO:0031124	P
GO:0031201	C
GO:0031386	F
GO:0031497	P
GO:0031594	C
GO:0032393	F
GO:0032394	F
GO:0032395	F
GO:0032501	P
GO:0032502	P
GO:0032543	P
GO:0032544	P
GO:0032791	F
GO:0032989	P
GO:0032991	C
GO:0032993	C
GO:0034341	P
GO:0035556	P
GO:0040007	P
GO:0040011	P
GO:0040029	P
GO:0042116	P
GO:0042175	C
GO:0042558	P
GO:0042592	P
GO:0042611	C
GO:0042626	F
GO:0042734	C
GO:0042742	P
GO:0042995	C
GO:0043005	C
GO:0043025	C
GO:0043066	P
GO:0043226	C
GO:0043234	C
GO:0043574	P
GO:0043855	F
GO:0044085	P
GO:0044238	P
GO:0044464	C
GO:0044706	P
GO:0044707	P
GO:0045111	C
GO:0045177	C
GO:0045178	C
GO:0045182	F
GO:0045202	C
GO:0045211	C
GO:0045259	C
GO:0045298	C
GO:0045735	F
GO:0046933	F
GO:0048511	P
GO:0048512	P
GO:0048731	P
GO:0050789	P
GO:0050790	P
GO:0050828	P
GO:0050877	P
GO:0050896	P
GO:0050909	P
GO:0051090	P
GO:0051098	P
GO:0051169	P
GO:0051179	P
GO:0051180	P
GO:0051189	P
GO:0051726	P
GO:0065007	P
GO:0065009	P
GO:0070271	P
GO:0071840	P
