id	ER	ER_slope	OGsize	numberTMs	TMidentity
Q8N205	1.00934440127512	0.00231160633453828	21	1	5.1980198019802
Q8N271	1.0250584306042	0.00480823994217707	26	5	12.589928057554
Q8N292	1.06873367232037	0.009875098011945433	15	1	13.3757961783439
Q8N2A8	1.01327433628319	0.011150442477876244	2	1	9.12698412698413
Q8N2C7	1.0231356224439	0.006556624675524926	205	4	2.57826887661142
Q8N2F6	1.02660538784593	0.010167727438081508	24	1	6.70553935860058
Q8N2H4	1.01303810745148	0.003943768672672595	55	4	53.8461538461538
Q8N2K1	1.06220541317448	0.011121215182124704	148	1	8.10810810810811
Q8N2M4	1.04794592236526	0.006891050926680273	53	7	61.25
Q8N2Q7	1.03623186857492	0.011038356590901474	430	1	2.5
Q8N2U0	1.01006067944139	0.0006660407690967894	24	2	37.1681415929204
Q8N2U9	1.03432756219204	0.009579566365419193	24	6	46.4944649446494
Q8N326	1.01440431985268	0.004780672616764581	5	1	13.5483870967742
Q8N349	1.01468486936896	0.003409856608991451	27	7	48.7179487179487
Q8N350	1.10188593441582	0.015705431581895277	4	1	2.97872340425532
Q8N357	1.0508925351163	0.00920778947874774	74	9	49.8652291105121
Q8N370	1.02665198266972	0.0054841575212708086	151	12	44.6397188049209
Q8N386	1.00913438051191	0.0066452550749995735	5	1	6.88524590163934
Q8N387	1.04523319397363	0.011647590633241296	21	1	6.2874251497006
Q8N394	1.01030684335829	0.0024097166748425977	109	10	25
Q8N3F9	1.04714267587076	0.009817334561631197	50	7	34.2657342657343
Q8N3G9	1.06340370990829	0.013799978943463971	44	1	4.82758620689655
Q8N3J6	1.02260029232568	0.01376892101131071	101	1	4.82758620689655
Q8N3T1	1.06064046230035	0.011861917758543901	39	1	3.59937402190923
Q8N3T6	1.04944680091874	0.011481504968103767	14	1	1.89530685920578
Q8N3Y3	0.982640380344558	0.00343179628489812	30	1	2.9126213592233
Q8N3Y7	0.972562559082788	-0.004127922955831309	20	2	13.5922330097087
Q8N413	1.01732964234496	0.003989469431381229	27	6	43.75
Q8N423	1.0058178600964	0.010429999117590372	6	1	3.51170568561873
Q8N428	1.04993648082605	0.01015476678952828	83	1	3.584229390681
Q8N434	1.04206517374241	0.008126385097190226	79	10	42.6829268292683
Q8N441	1.05456396502216	0.008659007977219916	62	1	4.16666666666667
Q8N468	1.0652501879443	0.01242460223662511	40	12	49.0272373540856
Q8N4A0	0.878207161226052	-0.01914538404449871	81	1	3.97923875432526
Q8N4C9	1.08285573397152	0.012836175990509548	12	1	7.63636363636364
Q8N4F4	1.02207159914286	0.006282839352744349	3	6	40.3726708074534
Q8N4F7	1.02262395056963	0.008430434032421821	40	5	31.0975609756098
Q8N4H5	1.00459134410681	0.002838690878149803	22	1	37.2549019607843
Q8N4K4	1.0790922941695	0.01254692712509348	30	1	17.5
Q8N4L1	1.03164206619423	0.013173332450350139	73	2	8.97435897435897
Q8N4L2	1.01848539608735	0.003999490041547579	134	2	16.3424124513619
Q8N4L4	1.07126938945944	0.011046618081737257	8	1	6.79611650485437
Q8N4M1	1.01594438811868	0.008767585597443341	41	8	25.7274119448698
Q8N4S7	0.97236448648647	0.0019862901856060686	58	6	46.1538461538462
Q8N4S9	1.04159570554608	0.007015210868143419	66	6	22.0430107526882
Q8N4V1	1.02515750911545	0.011799201691211679	63	2	32.0610687022901
Q8N4V2	1.01344387230322	0.0062517403748050615	143	12	45.985401459854
Q8N4W6	1.05362797145919	0.010233751505143518	21	7	43.108504398827
Q8N511	1.03096442406986	0.008264042996978832	65	2	20.1923076923077
Q8N539	1.02170603812189	0.002492419714462206	76	1	4.55531453362256
Q8N5B7	0.990782395953525	0.0053673837654576095	41	6	32.1428571428571
Q8N5C1	1.03404304177618	0.006657221417272592	30	4	27.1844660194175
Q8N5D6	1.0122937346364	0.0029777279357543606	29	1	6.05187319884726
Q8N5G0	1.00023271613464	0.00014422644812360323	71	1	31.3432835820896
Q8N5G2	1.05351362317753	0.017150483862587343	174	4	12.6506024096386
Q8N5K1	1.02008039474407	0.007025900825927849	69	1	17.037037037037
Q8N5M9	0.981397005225332	-0.0067192625521428975	68	4	45.9016393442623
Q8N5S1	1.07398503154299	0.01577611915785517	9	6	31.3513513513514
Q8N5U1	0.891158764343971	0.0031336298547833125	21	4	35
Q8N5Y8	0.990983053220852	-0.0028066722057099244	126	1	6.52173913043478
Q8N608	1.05535627480485	0.012219515418385694	144	1	2.63819095477387
Q8N609	1.02732392134318	0.0121514415792459	12	8	45.5284552845528
Q8N614	1.04623875894273	0.008548456671731297	31	2	14.1891891891892
Q8N628	1.00203360916396	0.002725467001468958	15	7	47.5
Q8N661	1.06525751289278	0.01582225870388329	6	7	65.0442477876106
Q8N682	1.02943430535159	0.007119181846438724	57	6	52.9411764705882
Q8N695	1.00567544770944	0.0026228139724104923	27	13	45.0819672131148
Q8N697	1.06160992670127	0.01268073302865609	14	12	43.6741767764298
Q8N6C5	0.854189115038866	0.0004226648329947267	69	2	3.1437125748503
Q8N6D2	1.06986618792347	0.013736205815760977	129	2	17.0040485829959
Q8N6F1	0.991783909165744	-0.0009720755847047755	92	4	37.5
Q8N6G5	0.978173725272086	-0.004278726629271344	105	1	3.87453874538745
Q8N6I4	0.978399880957878	-0.002946249035594496	71	2	25.7668711656442
Q8N6K0	1.07347425232293	0.012763203454915535	4	1	13.9072847682119
Q8N6L0	1.05886971590995	0.011531639544862686	45	1	3.73665480427046
Q8N6L1	1.03934882613602	0.013473770575983078	87	3	52.9411764705882
Q8N6L7	1.05682720171583	0.01138194848745953	10	2	24.7058823529412
Q8N6M3	1.00488602100173	0.0018434541116942801	54	6	48.0916030534351
Q8N6P7	1.05085898702107	0.01126080950021814	23	1	3.65853658536585
Q8N6Q1	1.01480224042811	0.002420384781595903	22	1	7.29166666666667
Q8N6R1	1.08776446875078	0.012238065169530129	15	1	32.3076923076923
Q8N6S5	1.0517541834927	0.013468118228185904	19	3	27.8761061946903
Q8N6U8	1.02707926495403	0.004908244755756747	127	7	27.9773156899811
Q8N6Y1	1.04150863993875	0.006586104504066995	94	1	2.20820189274448
Q8N743	1.0113764850292	-0.006604371667591714	97	1	5.1219512195122
Q8N755	0.983742691839858	-0.0035252567360773406	13	4	41.5841584158416
Q8N766	1.04258842364183	0.010672828191032423	338	1	2.11480362537764
Q8N7C0	0.993287029596331	-0.0012917608765404594	19	1	6.70926517571885
Q8N7C4	1.07388229010871	0.013799354365654886	3	4	36.6812227074236
Q8N7C7	0.910568978340946	-0.015511772147601539	15	1	7.54098360655738
Q8N7P1	1.04637467703092	0.010709814960444587	45	1	3.91791044776119
Q8N7P3	1.01633614464617	0.0027383270978624578	17	4	37.7272727272727
Q8N7S6	1.05047516689147	0.011583487122552912	4	1	7.24137931034483
Q8N7X8	1.02011799645845	0.00702546235951121	14	1	10.6598984771574
Q8N816	0.989851793284436	0.0009624985795767162	3	3	24.4186046511628
Q8N8D7	1.05031722916893	0.014584569736701018	3	4	42.6395939086294
Q8N8F7	1.02435019955594	0.01038026802400841	17	1	16.030534351145
Q8N8J7	1.06154207580377	0.013056702908873674	10	1	15.9090909090909
Q8N8N0	1.0585694360619	0.012105014690350331	120	1	10.3448275862069
Q8N8Q1	0.994371805655312	0.0011246302528505508	100	6	55.0218340611354
Q8N8Q8	1.01502711158975	0.0021214604241283908	23	3	18.9189189189189
Q8N8Q9	0.991878112820729	0.008345267312566228	77	9	52.5
Q8N8R3	1.07737581571035	0.015346774252898052	49	6	41.2541254125413
Q8N8V8	0.990887618923823	-0.0006924154387217534	6	2	32.5581395348837
Q8N8Z6	1.03184070909972	0.003889569048313301	22	1	2.93706293706294
Q8N912	1.0190861341138	0.004174698346447454	5	1	13.125
Q8N966	1.02506001352726	0.005302812904192676	76	2	15.9695817490494
Q8N967	1.01504655488498	0.0038745845443811213	77	1	5.67567567567568
Q8N9A8	1.03325836912706	0.006711333227966094	87	2	33.6
Q8N9F0	0.995194134037348	-0.00014093976161954312	20	1	6.95364238410596
Q8N9F7	1.03573485988143	0.008635907725327616	80	2	13.3757961783439
Q8N9I0	0.99596110238859	-0.000606454765669194	111	1	5.01193317422434
Q8N9I5	1.03373031486479	0.011529681061594842	7	6	35.3932584269663
Q8N9M5	0.928156395867183	-0.011148430982962419	19	1	3.54330708661417
Q8N9R8	1.03038817743419	0.0037670665535829845	193	1	3.46534653465347
Q8NA29	0.93229876620398	0.0035246048130202407	6	11	42.5414364640884
Q8NA58	0.992780480275068	-0.0010721473713789492	39	1	4.03846153846154
Q8NAC3	1.0148151587831	0.004158981494907803	49	1	2.65486725663717
Q8NAN2	1.02177938942008	0.0028103366898047577	104	1	3.32278481012658
Q8NAT1	1.02371593828685	0.0047073824783293375	81	1	3.62068965517241
Q8NAU1	1.0332044148344	0.014142872528587534	62	1	9.90566037735849
Q8NB49	1.0466466003901	0.0127371832112964	242	10	18.3745583038869
Q8NB59	1.02580805189426	0.005072320387270963	125	1	4.14414414414414
Q8NBD8	1.0430894063772	0.013276852377606445	105	4	50.2994011976048
Q8NBF6	1.07112933055145	0.012191787508155786	130	1	2.62345679012346
Q8NBI2	1.04258399204919	0.012198091493649142	32	6	52.0661157024793
Q8NBI5	1.02419108442886	0.008422801504039531	24	12	51.7311608961303
Q8NBI6	1.05531581397645	0.010805870332546784	65	1	5.34351145038168
Q8NBJ4	1.04254621895255	0.007547970833127488	24	1	5.7356608478803
Q8NBJ9	1.02074941474369	0.008293800319684064	242	10	25.2403846153846
Q8NBL3	0.94193089049591	0.007466730730713724	34	3	21.2121212121212
Q8NBM4	0.970230731812494	0.0049632228815658435	60	3	18.3139534883721
Q8NBN3	1.01794785520999	0.0031954094383554086	221	7	25.7657657657658
Q8NBP5	1.01021097346788	0.007022273292538207	24	9	39.873417721519
Q8NBQ7	1.01465905493101	0.006194871760259588	17	6	46.4944649446494
Q8NBR0	1.10080047401678	0.017460806343511864	27	1	5.34351145038168
Q8NBS3	1.04834454437203	0.011860469763229535	94	11	25.9259259259259
Q8NBT3	1.02890584309591	0.012288484845907673	75	8	34.0770791075051
Q8NBV4	0.990722871069287	-0.002080872983259364	81	4	30.9963099630996
Q8NBV8	1.03655834558524	0.006477727021944039	37	1	5.23690773067332
Q8NBW4	1.04626219433978	0.009467772855427345	74	11	41.1764705882353
Q8NBZ7	0.925196626035233	-0.028614709275862987	128	1	5
Q8NC01	1.02092997437158	0.005262974353259398	16	1	7.5
Q8NC24	1.08567715291502	0.013239334105376286	72	1	6.93069306930693
Q8NC42	1.05842527285369	0.01280758577866921	33	1	5.25
Q8NC44	1.00177957776075	0.003174627251427944	21	3	11.6022099447514
Q8NC54	1.03294589732478	0.007106250129890598	23	1	7.92452830188679
Q8NC56	1.04796928785522	0.007545581120332859	37	2	8.34990059642147
Q8NC67	1.03465629546682	0.008787930410627457	250	1	4
Q8NCC5	1.05862031204272	0.013484269403673853	65	12	51.0121457489879
Q8NCG5	0.927447564803757	-0.016112580099033356	11	1	5.44041450777202
Q8NCG7	0.987159730863806	-0.0004323293445816622	21	4	12.5
Q8NCH0	1.05646817066681	0.01126738220113491	72	1	5.58510638297872
Q8NCK7	1.00822540753078	0.0012435332845204359	18	12	53.927813163482
Q8NCL4	0.876816186937696	-0.017479731069731393	58	1	3.21543408360129
Q8NCL8	1.03300110333796	0.009971488852368652	42	4	35.1020408163265
Q8NCL9	0.90146501583863	-0.02628163671811904	20	1	4.19161676646707
Q8NCM2	1.04202370574199	0.013992344371652131	145	6	12.753036437247
Q8NCQ3	0.949726933026732	-0.00850745391017703	2	1	22.1052631578947
Q8NCR0	1.06987291109404	0.010694624863276086	67	1	3.4
Q8NCR9	1.03329837889958	0.006379990986604335	12	4	37.1681415929204
Q8NCS4	0.993518350100983	-0.0008872982296901349	7	3	40.9090909090909
Q8NCS7	1.02160904386589	0.007948429874417916	57	10	29.2072322670376
Q8NCU8	1.03418803418803	0.011794871794871837	2	1	12.3188405797101
Q8NCW0	0.995022527196066	-0.0007168742780015273	28	1	4.97835497835498
Q8NCW6	1.04658815918041	0.006728152705051786	95	1	3.78289473684211
Q8ND61	1.00253969718672	0.00179770772911883	12	1	2.32300884955752
Q8ND94	1.04026114686646	0.005790671890089032	15	1	8.82352941176471
Q8NDB6	1.02449535632304	0.006092079496946353	16	1	7.981220657277
Q8NDV1	1.01084989914791	0.002438455487117708	68	1	6.55737704918033
Q8NDV2	1.01874712662465	0.005669367584047394	51	7	43.620178041543
Q8NDX2	1.04120968436188	0.014180089022006003	78	12	42.7843803056027
Q8NDY8	1.00291427543392	0.006737179345866458	4	1	10.0478468899522
Q8NDZ6	1.00561626917407	0.0035207325286776376	136	8	34.4969199178645
Q8NE00	1.04261569582446	0.007362497706595397	124	11	46.5725806451613
Q8NE01	1.05009820800989	0.008817104150859801	38	4	11.3154172560113
Q8NE79	0.980075267835967	-0.0043739230525244735	71	3	17.5
Q8NE86	1.03647375701714	0.015271840745604712	53	2	11.6809116809117
Q8NEA5	1.02488250173009	0.010448886828976035	4	1	9.76744186046512
Q8NEB5	0.960897981309463	0.012255719562038872	32	5	39.3939393939394
Q8NEC5	0.999803245026225	0.0008418718956399472	6	6	16.1538461538462
Q8NEN9	0.989951526053463	-0.0007091838386108461	39	1	1.99306759098787
Q8NEQ5	1.05745714412089	0.012872313952371916	5	1	13.5483870967742
Q8NER1	1.01700240569487	0.008180987554176735	35	6	17.4016686531585
Q8NER5	0.837811235672553	-0.0328985040739347	56	1	4.25963488843813
Q8NES3	1.06926109443168	0.01004627906393272	34	1	5.54089709762533
Q8NET5	1.05976595906472	0.013568922186105024	7	1	7.77777777777778
Q8NET6	0.950370298802368	-0.008794742189414948	11	1	6.158357771261
Q8NET8	1.0366275953062	0.009649109065951409	129	6	15.9493670886076
Q8NEW0	1.01507285502173	0.007934899318027332	84	6	33.5106382978723
Q8NEW7	1.06516462707782	0.013135072115032825	51	1	13.4615384615385
Q8NF37	1.07153486162833	0.020034525196384406	25	1	3.93258426966292
Q8NFB2	1.02090628492009	0.005387965810145121	130	7	42
Q8NFF2	1.0336165360588	0.00653270928805407	135	10	33.7620578778135
Q8NFJ5	0.986100125055039	-0.0008515284916724484	13	7	41.1764705882353
Q8NFJ6	1.03888353199788	0.006622456770143751	89	7	38.28125
Q8NFK1	1.03227688426143	0.008350762452740863	17	4	30.1075268817204
Q8NFL0	0.964261408735533	-0.005716928695638232	40	1	4.98753117206983
Q8NFM4	0.935789482283073	-0.008992726851428798	109	12	23.8625812441968
Q8NFM7	1.07546840320131	0.011155777675016307	77	1	2.84167794316644
Q8NFN8	1.04290936728984	0.007297697149533784	26	7	18.0589680589681
Q8NFQ8	0.834325213134393	-0.03609564901651438	17	1	4.46808510638298
Q8NFR3	1.07366306606107	0.01218562863762731	37	2	51.3157894736842
Q8NFR9	1.0402396152273	0.00873645436406533	17	1	3.14842578710645
Q8NFT2	0.999346285971701	0.0006924810042695939	101	6	25.7142857142857
Q8NFT8	1.07225061541068	0.012170303592338474	35	1	2.8493894165536
Q8NFU0	1.05301542496007	0.007994307738275405	74	4	17.7589852008457
Q8NFU1	1.03858817462209	0.008848082301265069	35	4	16.5029469548134
Q8NFY4	1.05517159586073	0.011324316338024863	598	1	1.95712954333644
Q8NFZ4	1.01882808537947	0.017701190098433163	63	1	2.51497005988024
Q8NFZ8	1.0571644035629	0.020332132653797245	85	1	5.41237113402062
Q8NG04	1.09761792557684	0.014975892160977392	22	5	17.9396092362345
Q8NG11	0.964334091170507	0.0022767399294782525	60	4	31.1111111111111
Q8NG75	1.04934384468213	0.007886234173106443	7	7	45.0920245398773
Q8NG76	1.07707652334998	0.011922696488026767	25	7	47.5
Q8NG77	1.07297458116327	0.010849579993945794	28	7	47.5
Q8NG78	1.00249837715991	0.0025326624205293823	7	7	42.1965317919075
Q8NG84	1.08923818663812	0.01327679937357971	17	7	45.3731343283582
Q8NG92	1.0480029600508	0.009134273108444209	7	7	47.0779220779221
Q8NG94	1.00386225705135	0.0010172688954726277	7	7	45.0920245398773
Q8NG95	1.00180930686286	0.0006245697909593589	5	7	46.7948717948718
Q8NG97	1.02672792320229	0.007548533680385773	2	7	48.4076433121019
Q8NG98	1.04876493394108	0.008738494279184007	25	7	46.7948717948718
Q8NG99	1.01427051259346	0.005498035117605286	6	7	45.0617283950617
Q8NGA0	0.974408289502443	-0.010127669613064884	4	7	47.2668810289389
Q8NGA1	1.01452736824637	0.0021230927127373423	16	7	48.2428115015974
Q8NGA2	1.00745081523997	0.0008729137611678279	12	7	47.0967741935484
Q8NGA6	1.03201773382947	0.005542798677924456	17	7	46.6666666666667
Q8NGB2	1.00578034682081	0.01884393063583825	1	7	46.6257668711656
Q8NGB4	1.02543613614719	0.004154402142154441	12	7	49.1909385113269
Q8NGB6	1.05533332103682	0.007170977495006087	42	7	48.5623003194888
Q8NGB8	1.02385501158218	0.00420675811823734	23	7	48.7179487179487
Q8NGB9	1.00368538250164	0.0009101016086775179	12	7	48.7179487179487
Q8NGC0	0.989892834142084	-0.0034655075663832294	5	7	41.1602209944751
Q8NGC1	1.00429473690507	0.0009578895265000761	4	7	43.1884057971014
Q8NGC2	0.997344947018306	-0.00010559845150742138	18	7	48.5623003194888
Q8NGC3	1.0452006769628	0.005645238418977087	86	7	47.4193548387097
Q8NGC4	1.01456181624908	0.0033833925250342815	35	7	46.9648562300319
Q8NGC5	1.05374313404788	0.01588581033844044	9	7	42.0749279538905
Q8NGC6	1.05385617827687	0.01225291713465639	15	7	48.2539682539683
Q8NGC7	1.01128592236446	0.0017520478027679383	11	7	44.2424242424242
Q8NGC8	1.00971695361148	0.0018539479311546658	12	7	46.8152866242038
Q8NGC9	1.05349199556816	0.008856423039571794	25	7	45.0617283950617
Q8NGD0	1.04514872209007	0.0071470156415206765	84	7	48.5623003194888
Q8NGD1	1.04770896872546	0.007979287437605271	30	7	49.5114006514658
Q8NGD2	1.01886116624672	0.004743594285266975	32	7	48.4076433121019
Q8NGD3	1.017306240265	0.002371713960802359	16	7	47.0588235294118
Q8NGD4	1.04468551633897	0.005947235795033508	69	7	48.8745980707396
Q8NGD5	1.03103077971046	0.0057305381383702825	19	7	49.0322580645161
Q8NGE0	1.02428683585622	0.007082571538382001	3	7	46.0567823343849
Q8NGE1	1.04128309704811	0.0066359805389846135	58	7	47.2491909385113
Q8NGE2	0.993242926880088	-0.0013480583427457383	21	7	49.1909385113269
Q8NGE3	1.02402017596506	0.00568533927569972	20	7	46.6453674121406
Q8NGE5	1.03392584599005	0.005959871650194741	58	7	46.2025316455696
Q8NGE7	1.03232002631717	0.00598984065541609	23	6	37.3134328358209
Q8NGE8	1.03208780278839	0.00575945373114055	43	7	48.4076433121019
Q8NGE9	1.01521950542206	0.004014279833793483	19	7	46.4968152866242
Q8NGF0	1.00928847033656	0.003476776320138546	5	7	43.5820895522388
Q8NGF1	1.0043630352072	0.0024056166580926587	4	7	46.6666666666667
Q8NGF3	1.07485468116762	0.009791142472251333	36	7	45.3703703703704
Q8NGF4	0.992482654033141	-0.0004473020254950515	26	7	46.5189873417722
Q8NGF6	1.04920191645301	0.006939381629788202	15	7	47.8688524590164
Q8NGF7	0.99065314236415	-0.0017486884368557863	10	7	46.8152866242038
Q8NGF8	1.01826899116573	0.004442631402957603	12	7	49.1909385113269
Q8NGF9	0.991213450292398	-0.0022535288644126056	3	7	50.1650165016502
Q8NGG0	1.03185861158986	0.008623070822060095	14	7	46.3492063492063
Q8NGG1	0.995894800788714	2.3605386714128695e-05	13	7	46.6666666666667
Q8NGG2	1.01360246479395	0.002101668408472095	5	7	40.9470752089136
Q8NGG3	1.09605117520672	0.012281628845983189	4	7	43.2352941176471
Q8NGG4	1.00370494743585	0.0007119463473372906	14	7	46.9453376205788
Q8NGG5	1.01479448742654	0.0032459942013911116	19	7	45.7680250783699
Q8NGG6	1.00308832648398	0.0004376470878122433	15	7	47.0967741935484
Q8NGG7	1.03292318745893	0.006517982775095376	20	7	45.7055214723926
Q8NGH3	1.03609180944197	0.00602927005008684	19	7	46.0606060606061
Q8NGH5	1.04527139554485	0.0064889637063626415	41	7	46.2264150943396
Q8NGH7	1.01246640677123	0.0019114200164650932	21	7	44.6808510638298
Q8NGH8	1.01409971929066	0.0016973317280093078	47	7	46.9648562300319
Q8NGH9	1.06079821667491	0.007976872732077811	36	7	46.7948717948718
Q8NGI0	1.0594641080454	0.008490653688489948	28	7	45.7943925233645
Q8NGI1	1.05233058631315	0.008407137352635699	7	7	45.6521739130435
Q8NGI2	1.00803510462794	0.0023618785127451844	19	7	45.7943925233645
Q8NGI3	1.00508069063077	0.000477852978361478	7	7	45.3703703703704
Q8NGI4	1.03238610511988	0.004284022368061932	32	7	48.8745980707396
Q8NGI6	1.04622557182692	0.007130179606590488	19	7	48.8745980707396
Q8NGI7	1.00967685372021	0.0023844120280008224	13	7	47.2491909385113
Q8NGI8	1.02237753532094	0.006201986265879427	15	7	47.2668810289389
Q8NGI9	1.01085342705353	0.0033064691121197282	15	7	45.3703703703704
Q8NGJ0	1.01802438155025	0.0037357813990586417	22	7	48.2539682539683
Q8NGJ1	1.0086716224987	0.0009557961385392196	17	7	48.4076433121019
Q8NGJ2	1.07062091219354	0.009882483075469434	28	7	45.9375
Q8NGJ3	1.00465531716128	0.0005015923662056696	4	7	47.4025974025974
Q8NGJ4	1.03461713118084	0.007019324567668517	6	7	44.9230769230769
Q8NGJ5	1.03837217313085	0.009719581839748359	11	7	46.6666666666667
Q8NGJ6	1.01228589500232	0.0033274998002636763	20	7	46.6453674121406
Q8NGJ8	1.03865166574004	0.006410999182713742	18	7	45.5108359133127
Q8NGJ9	0.991064928144722	-0.0013777256069350033	22	7	44.954128440367
Q8NGK0	1.04338570066749	0.005399006507100104	57	7	46.8152866242038
Q8NGK1	1.02052086558191	0.002647007180497583	20	7	45.7943925233645
Q8NGK2	1.00776106852648	0.00295772907256885	3	7	46.8152866242038
Q8NGK3	1.06149004872424	0.009774291275668723	18	7	46.8152866242038
Q8NGK4	1.07915382557754	0.010952305673184951	75	7	46.8152866242038
Q8NGK5	1.07124224243283	0.010761942209168027	22	7	46.3722397476341
Q8NGK9	1.06857965349901	0.010840095124951973	3	7	44.8170731707317
Q8NGL0	1.00313743916694	9.202493884927257e-05	7	7	47.2668810289389
Q8NGL1	1.00036006968816	0.0011148916796282302	7	7	46.9648562300319
Q8NGL2	0.990453986382968	-0.0008918981246355746	16	7	47.2668810289389
Q8NGL3	1.01237551996485	0.004413955697862282	21	7	46.8152866242038
Q8NGL4	1.03911023258962	0.008344251936596951	11	7	46.8152866242038
Q8NGL6	1.02011874574804	0.006958155545314671	2	7	44.1860465116279
Q8NGL7	1.03920654550147	0.010564096156067916	8	7	48.7179487179487
Q8NGL9	1.00450845818613	0.002027775066386374	5	7	49.0322580645161
Q8NGM1	1.01409648407609	0.003014890112416496	11	7	47.7848101265823
Q8NGM8	1.01722656930778	0.002822788202538558	13	7	46.6453674121406
Q8NGM9	1.02450481578528	0.0049343175590171465	18	7	46.4968152866242
Q8NGN0	1.04594753060423	0.006497742285231148	33	7	47.7987421383648
Q8NGN1	1.03051095810479	0.004245439306897455	11	7	45.2012383900929
Q8NGN2	1.01965152029068	0.004710775747774701	9	7	44.1087613293051
Q8NGN4	1.03777100782019	0.004685959972376949	39	7	46.9453376205788
Q8NGN5	1.03544046019406	0.004407068048127393	11	7	46.9453376205788
Q8NGN6	1.03782634101586	0.0054643232448705085	21	7	46.9453376205788
Q8NGN7	1.02846628282178	0.004678935372310263	15	7	48.993288590604
Q8NGP0	0.994770049116524	0.0007440320319738271	5	7	49.1909385113269
Q8NGP2	1.01079917729586	0.0018417453798069332	14	7	46.2025316455696
Q8NGP3	1.02965611541929	0.004185668950232998	56	7	47.4193548387097
Q8NGP4	1.02280161481872	0.0031304318818673135	49	7	47.8827361563518
Q8NGP6	1.00936358045992	0.001006469462343718	7	7	47.2668810289389
Q8NGP9	1.04622652018865	0.006487689843026158	81	7	47.0967741935484
Q8NGQ1	1.08570460882515	0.013671739465320647	29	7	44.954128440367
Q8NGQ2	1.05249918462224	0.00853137768411496	25	7	46.0567823343849
Q8NGQ4	1.0178817375062	0.003621138594398234	18	7	45.7680250783699
Q8NGQ5	1.01825921801238	0.0024094489918573066	19	7	47.0967741935484
Q8NGQ6	1.02353644464022	0.004095819756881473	18	7	46.4968152866242
Q8NGR1	1.02984659948252	0.005697987561699753	11	7	44.5121951219512
Q8NGR2	1.01844102442239	0.004260602399227612	11	7	43.5158501440922
Q8NGR3	1.05860701068507	0.009025231491705435	4	7	47.7848101265823
Q8NGR4	1.04804167337934	0.008431489069331808	16	7	45.9375
Q8NGR5	1.05305068990082	0.007776126459982932	46	7	48.5530546623794
Q8NGR6	1.02685108451625	0.007310674868143839	7	7	46.2264150943396
Q8NGR8	0.962294383397594	-0.006452885539343836	7	7	48.8673139158576
Q8NGR9	1.07396208653935	0.011733677590723657	16	7	45.7575757575758
Q8NGS0	1.03824438204639	0.008455973971524745	7	7	48.5530546623794
Q8NGS1	1.00826504654325	0.0017454479094620346	5	7	48.5623003194888
Q8NGS2	1.03012323695091	0.008359100991725292	6	7	48.2428115015974
Q8NGS3	0.985942283648726	9.165234798450949e-05	10	7	46.8944099378882
Q8NGS4	1.00306087290217	0.0002090017935267387	17	7	45.7680250783699
Q8NGS5	1.03366837527317	0.004580076154077546	14	7	45.9119496855346
Q8NGS6	1.03171479454215	0.006795579692761836	14	7	42.0749279538905
Q8NGS7	1.02379832327336	0.004594600358011152	17	7	45.625
Q8NGS8	0.966073013650182	-0.007342456251764254	8	7	45.9119496855346
Q8NGS9	1.00387965025493	0.0005110633090577758	36	7	45.9119496855346
Q8NGT0	1.03006779003758	0.004063269537057943	47	7	45.9119496855346
Q8NGT1	1.03169752949414	0.007482147997172268	9	7	44.0579710144928
Q8NGT2	1.00645963356338	0.0011550347526113173	4	7	46.7948717948718
Q8NGT5	1.04214596273292	0.008137506939580893	2	6	40.3225806451613
Q8NGT7	1.00206696108287	0.0005273623711074787	16	7	49.0322580645161
Q8NGT9	0.974964994583391	-0.0034773491441566296	21	7	48.7096774193548
Q8NGU1	1.01407757225662	0.001590252842390431	9	6	47.9087452471483
Q8NGU2	1.06646277463773	0.010853876379888034	9	7	46.4968152866242
Q8NGU4	1.02094332494948	0.003561004678116671	9	7	48.1012658227848
Q8NGU9	1.00500160611382	0.0043241390307899455	10	7	33.8709677419355
Q8NGV0	1.00101057565489	0.0009410495402524733	12	7	48.8745980707396
Q8NGV5	0.976874859713712	-0.006242955678686762	6	7	42.1965317919075
Q8NGV6	0.971906219463558	0.002556263314566384	3	7	45.2307692307692
Q8NGV7	0.993881040554499	-0.0003888241830594128	18	7	46.8152866242038
Q8NGW1	1.04411198251804	0.010156578840564154	2	7	44.4108761329305
Q8NGW6	1.04876085200501	0.00748958361959894	16	7	42.5655976676385
Q8NGX0	1.0240974269243	0.003557243702846587	7	7	45.3416149068323
Q8NGX1	0.991993623810715	-0.003734749895882999	7	7	47.7987421383648
Q8NGX3	1.02644388066089	0.004484455638938699	44	7	46.4968152866242
Q8NGX5	1.02741423175305	0.005266070402831986	8	7	46.6453674121406
Q8NGX6	1.04958031011448	0.010085349698787995	24	7	43.5820895522388
Q8NGX8	1.02447674077718	0.005224010130524329	21	7	44.9230769230769
Q8NGX9	1.04699722288272	0.008063384131476075	28	7	46.0567823343849
Q8NGY0	1.03769665060733	0.00685135133501541	8	7	44.7852760736196
Q8NGY1	1.01218595577246	0.002136827679471696	26	7	46.6453674121406
Q8NGY2	1.0386490644631	0.006161122718592761	15	7	45.0617283950617
Q8NGY3	1.04361760242524	0.007757765419164889	22	7	44.1087613293051
Q8NGY5	0.997202660786859	-0.00047132732686094083	28	7	46.7948717948718
